ASVid	taxonomy
aa3608013479a4c804c03031f6965009	"Lobulomycetales_sp|UDB03109133|SH1097862.09FU|reps|k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp"
4b7663373b410ee943025cb393087479	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
9fbef052df74714f3479e378b0705627	"Vermispora_sp|UDB07332765|SH1277101.09FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Vermispora;s__Vermispora_sp"
fd12e63752ac21334a6c7b47b98343e9	"Exophiala_castellanii|GU225940|SH1107891.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_castellanii"
74db5c63a0af69524978cc35af4ba40a	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
cc4f408b08e3772488c821052a940d16	"Nectria_sp|UDB01929060|SH0909429.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_sp"
903cd13070609c79145743adf8ff36bc	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
f4ccc9bbe833c511a3e753ad74560306	"Eukaryota_sp|UDB0577392|SH1010168.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
77a65cd11c6d0980ec7c8351d338fe14	"Fungi_sp|UDB0256766|SH1191015.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
b087b88d858ffd6680389cc5a8dfd000	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
e2f4797354c9813c837dafb0662a1cd0	"Cercozoa_sp|UDB01705946|SH1144532.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
f6ddb89fc7ec4ff82c2fbdee55f28789	"Serendipita_sp|UDB06990957|SH1248507.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp"
1d7a24cd565a5f862c87f9fea4cdbc45	"Acremonium_sp|UDB0837082|SH0885403.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sp"
fbe5be071e0ec474e89de7fc2174d206	"Lepiota_sp|UDB02869789|SH1208688.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_sp"
07d5af0c9d55a59f7f9f2a71449716d2	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dbb1adc85322eb5526d2074a7ada41bc	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
726b30de0d272e22ab4287ffa4ca5bb1	"Eukaryota_sp|UDB0341160|SH1317166.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
77207f2e1205928d8b758393a5de35b4	"Chytridiomycota_sp|UDB081335|SH0880719.09FU|reps|k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp"
6ef9b2ff8749423ab1d741e79cade649	"Fungi_sp|UDB02131420|SH1075460.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
327ae2b5e878b50c6fd1456cddbc3f9a	"Eukaryota_sp|UDB0271879|SH1311552.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
4ca67f86bd50754b73be4802cfed5d04	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
108362b3a9fcb289f305252e77a942f5	"Saccharomycopsis_vini|KY105291|SH1073330.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis_vini"
c687885b5c4cea78634f8441a117d079	"Sordariales_sp|UDB07331268|SH0997507.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp"
2db570734ad87ab7274d2aaaf152b47d	"Conioscypha_pleiomorpha|MW215778|SH0978315.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales;f__Conioscyphaceae;g__Conioscypha;s__Conioscypha_pleiomorpha"
49d559003f5d9ac250cd6e94f7610e90	"Rozellomycota_sp|UDB06740822|SH1066892.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
507292221346cd5829c4e067a7c5d668	"Fungi_sp|UDB02131420|SH1075460.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
2e47220e6dcddef4363e4a77ee024cdd	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
868658b5799bef9514f2509308d854f0	"Sordariales_sp|UDB047292|SH0968852.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp"
0dc51ec421b96d64cbdc116a1c8ded77	"Microdochium_trichocladiopsis|KP858998|SH0946077.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium;s__Microdochium_trichocladiopsis"
d1a4bab155aee1e95b85338a7e0565cc	"Rozellomycota_sp|JX974803|SH1213015.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
5b26a4b5e7d906fc6203c49ce70f9a44	"Agaricus_leptocaulis|KJ609503|SH3745029.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_leptocaulis"
1074a3eac28d0f9c04400850e20f1d8c	"Minimedusa_polyspora|AB972802|SH1291776.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Minimedusa;s__Minimedusa_polyspora"
2ca4c6a8b1a8f3bcfa47caf93ca7ce5f	"Cercozoa_sp|UDB01718992|SH1138191.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
35f6878d8dbf018d48cd897c584f677c	"Candida_vartiovaarae|KY102489|SH0922338.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_vartiovaarae"
564000961c45b8d840cd34f0bbb8c4e0	"Microascaceae_sp|UDB04139910|SH0936434.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascaceae_gen_Incertae_sedis;s__Microascaceae_sp"
e0aa62fe0dcac3ba020ffdf21172ecde	"Panaeolina_foenisecii|UDB015423|SH1785536.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Panaeolina;s__Panaeolina_foenisecii"
cd5d3abbac841f34b3cd7f27a97606dd	"Beauveria_sp|UDB0109136|SH1275749.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_sp"
a1b411005b0a19907f334704566a2298	"Coemansia_sp|UDB0322836|SH1204159.09FU|reps|k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Coemansia;s__Coemansia_sp"
a16d672110f369b14333464d32b56abd	"Candida_tropicalis|EF568042|SH0988692.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis"
558a0114da59980333f36db52e14db0e	"Trichoderma_aerugineum|FJ860720|SH0961262.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_aerugineum"
5835c56a909a2762ae973a52267c007e	"Leucothecium_emdenii|UDB03078468|SH0929080.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Leucothecium;s__Leucothecium_emdenii"
f07eea7f8d6802e3120a72c09ceb5cb8	"Cistella_sp|UDB02671356|SH0989661.09FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Cistella_sp"
639cf31d1c91dbb6d77ef740e0927b1b	"Chaetomiaceae_sp|JX372424|SH0997497.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp"
0492827df8483d60e074ae4391835d90	"Rozellomycota_sp|UDB0364845|SH1048130.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
76d710afce40f02b1329acd604bed55c	"Rhizophlyctis_sp|UDB06408349|SH1204072.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_sp"
1d9d74099e771d5ec20c2bd608ffd186	"Monoblepharidales_sp|UDB0710955|SH0917019.09FU|reps|k__Fungi;p__Monoblepharomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Monoblepharidales_fam_Incertae_sedis;g__Monoblepharidales_gen_Incertae_sedis;s__Monoblepharidales_sp"
28a969350755a5339a0151da0ec7a8ce	"Cercozoa_sp|UDB01706901|SH1216055.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
a8ce257b0c7a1082b4b23bf04112c558	"Rozellomycota_sp|UDB05340106|SH1105452.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
d562e9e25e3a7a36f4dc9d33594dd9d9	"Syncephalis_sp|UDB07663303|SH1013191.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
7632700c8af7a2b4ab0c3fa28b012bdf	"Pleosporales_sp|UDB05007498|SH0958199.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp"
fc9bf46089a82606b26da88e1c74b1ac	"Fungi_sp|UDB02177133|SH1115777.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
fc9bf46089a82606b26da88e1c74b1ac	"Fungi_sp|UDB02177133|SH1115777.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
0b71180b2e118c8b7038cd15979d391e	"Cercozoa_sp|UDB01720800|SH1208042.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
0b71180b2e118c8b7038cd15979d391e	"Cercozoa_sp|UDB01720800|SH1208042.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
ef8102eef002bc43a79a78b7978db21b	"Polytolypa_hystricis|AY527405|SH1765146.09FU|refs_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Polytolypa;s__Polytolypa_hystricis"
054a887789c2c0b470fe20bf138e0c56	"Rozellomycota_sp|UDB06736950|SH1253052.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
45fe1a1e73d982f448b822fc57b96800	"Syncephalis_sp|UDB0207028|SH1007660.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
aeae44de094bae828c16a0d048e68a3f	"Cercozoa_sp|UDB01721684|SH1153344.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
aeae44de094bae828c16a0d048e68a3f	"Cercozoa_sp|UDB01721684|SH1153344.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
830cb6ebd74254587172027921e9374c	"Cercozoa_sp|UDB0691434|SH1137588.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
240411656c711fb036f3b654d40c654c	"Endophoma_elongata|JF340089|SH2734999.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Endophoma;s__Endophoma_elongata"
a48154817518c671bd5d1a3d299eed21	"Saitozyma_podzolica|EU090896|SH1044970.09FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica"
50e4574c2898e3d23e57d53d499e3fc5	"Eukaryota_sp|UDB0369534|SH1133275.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
002347da2e0cb1363865ee830e8e4f8b	"Gliomastix_tumulicola|AB540552|SH0885400.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_tumulicola"
5916b4d9f6cb1719c472a49160b8900b	"Chaetasbolisia_longiseta|UDB035082|SH0932626.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Chaetasbolisia;s__Chaetasbolisia_longiseta"
5a2479ea5822f7e98602727d7681188f	"Sidera_vulgaris|UDB0183681|SH1262165.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Sidera;s__Sidera_vulgaris"
7a034449e84767f3bb47f45e0dd8dca3	"Mimosa_diplotricha|MH050231|SH1097512.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Mimosa;s__Mimosa_diplotricha"
52a08eaa6a1fde8f134cc75f8abe1cda	"Fungi_sp|UDB02101731|SH1075464.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
1f7e20840f18ef5a63e37fa072d8f8e0	"Cercozoa_sp|UDB0169411|SH1332349.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
1f7e20840f18ef5a63e37fa072d8f8e0	"Cercozoa_sp|UDB0169411|SH1332349.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
392a35b51a82b07128968e143a12ecf4	"Fungi_sp|UDB0224633|SH1146681.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
392a35b51a82b07128968e143a12ecf4	"Fungi_sp|UDB0224633|SH1146681.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
df70effbab41d6696874b65b3ed40bc5	"Wickerhamomyces_onychis|KY105910|SH1163110.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces;s__Wickerhamomyces_onychis"
3c49baa291fce5a05fb38613a9eaf40c	"Solanaceae_sp|AJ300201|SH1038073.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanaceae_gen_Incertae_sedis;s__Solanaceae_sp"
065e80b71d72a82bec6b969abe9c03db	"Ascobolus_sp|UDB01330256|SH1309771.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__Ascobolus_sp"
e666c8aaff3a369a8e0171fde4423595	"Rhizophlyctis_sp|UDB06432686|SH1202745.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_sp"
ba6a6ce7c160c445e0bed617da19c09f	"Trichocomaceae_sp|KF800144|SH1056105.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Trichocomaceae_gen_Incertae_sedis;s__Trichocomaceae_sp"
2e1077f967cce945ad21d6c4a3c86c1e	"Eukaryota_sp|UDB0566051|SH1119946.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
c8fcb748c0033a22b841dc41d08a52bd	"Ascomycota_sp|UDB01255338|SH1267397.09FU|reps|k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp"
921dc83159138ed1a02d66608af2839c	"Mortierellaceae_sp|JX270508|SH1320832.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp"
15e4184447da8502c6311180dae0329f	"Xylariales_sp|FJ820777|SH0888284.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xylariales_gen_Incertae_sedis;s__Xylariales_sp"
3fdeb7cf2bdd4b73f877da72ed8c891e	"Justicia_adhatoda|MG925101|SH1169115.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Acanthaceae;g__Justicia;s__Justicia_adhatoda"
22bbf5ac86c41628c941c7d9152019af	"Cercozoa_sp|UDB01722987|SH1115477.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
9ecd245e87c1bae7466f2076805faa18	"Vishniacozyma_victoriae|AF444469|SH0994206.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae"
6ac08156af55009100c29508010361aa	"Cladosporium_dominicanum|DQ780353|SH4359931.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_dominicanum"
8cfd6c93604954f4df529432bfa26ed1	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dfa3c3882e3adc56381297b98a0e25d0	"Spizellomycetales_sp|UDB07388852|SH1321720.09FU|reps|k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp"
76d5e50904aaba823e5100138d7daa1e	"Halosphaeriaceae_sp|UDB03252757|SH0898671.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Halosphaeriaceae_gen_Incertae_sedis;s__Halosphaeriaceae_sp"
89b224b371317b9427b78a30dfc416e1	"Gnomonia_skokomishica|EU254797|SH1271843.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_skokomishica"
5ce87b8fc0831882d0c4472a00c516da	"Sagenomella_oligospora|LT633929|SH0997120.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__Sagenomella_oligospora"
c79bcc901510a2a30f410717a587a765	"Hyphoderma_roseocremeum|FM876211|SH1148329.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__Hyphoderma_roseocremeum"
0d4608233018889acc8ac2ffead4e092	"Plicatura_nivea|UDB016382|SH1001311.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Amylocorticiales;f__Amylocorticiaceae;g__Plicatura;s__Plicatura_nivea"
56550c32adf9912b29e5e8a261ecdcf2	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
27b78548d0dfc3aeb64387d7b57af755	"Eukaryota_sp|UDB0435033|SH1290162.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
4cd2df12880110973b1775f70e642e78	"Lentinus_substrictus|UDB015473|SH1249110.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus_substrictus"
4d658e30536db52436b6e55c9b9b5f1c	"Beauveria_sp|UDB01507436|SH1275702.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_sp"
43c919d6317aecf560af60cd68ad466a	"Fungi_sp|UDB0753201|SH1231138.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
